seqnames	start	end	name	peakId.An_kdmB_20h_HA_1	overlap.An_kdmB_20h_HA_1	peakEnrichment.An_kdmB_20h_HA_1	peakPval.An_kdmB_20h_HA_1	peakId.An_sntB_20h_HA_1	overlap.An_sntB_20h_HA_1	peakEnrichment.An_sntB_20h_HA_1	peakPval.An_sntB_20h_HA_1	peakId.An_ecoA_20h_HA_1	overlap.An_ecoA_20h_HA_1	peakEnrichment.An_ecoA_20h_HA_1	peakPval.An_ecoA_20h_HA_1	peakId.An_rpdA_20h_HA_1	overlap.An_rpdA_20h_HA_1	peakEnrichment.An_rpdA_20h_HA_1	peakPval.An_rpdA_20h_HA_1
ChrIII_A_nidulans_FGSC_A4	2090758	2092167	peak_region_364	An_kdmB_20h_HA_1_withCtrl_peak_246	TRUE	2.8898	6.6332700000000004	An_sntB_20h_HA_1_withCtrl_peak_243	TRUE	2.41111	12.56234	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_345	TRUE	3.31721	25.96283
ChrIII_A_nidulans_FGSC_A4	2090758	2092167	peak_region_364	An_kdmB_20h_HA_1_withCtrl_peak_247	TRUE	3.38545	9.75449	An_sntB_20h_HA_1_withCtrl_peak_243	TRUE	2.41111	12.56234	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_345	TRUE	3.31721	25.96283
ChrIII_A_nidulans_FGSC_A4	2101875	2102663	peak_region_365	An_kdmB_20h_HA_1_withCtrl_peak_248	TRUE	9.5906	75.25639	An_sntB_20h_HA_1_withCtrl_peak_244	TRUE	5.00926	78.81431	An_ecoA_20h_HA_1_withCtrl_peak_189	TRUE	5.51854	29.56693	An_rpdA_20h_HA_1_withCtrl_peak_346	TRUE	5.59105	103.92767
ChrIII_A_nidulans_FGSC_A4	2104497	2105924	peak_region_366	An_kdmB_20h_HA_1_withCtrl_peak_249	TRUE	4.89883	21.92152	An_sntB_20h_HA_1_withCtrl_peak_245	TRUE	3.42771	32.41998	An_ecoA_20h_HA_1_withCtrl_peak_190	TRUE	3.47238	11.70735	An_rpdA_20h_HA_1_withCtrl_peak_347	TRUE	4.23649	51.46044
ChrIII_A_nidulans_FGSC_A4	2106125	2106894	peak_region_367	An_kdmB_20h_HA_1_withCtrl_peak_250	TRUE	7.37727	33.2755	An_sntB_20h_HA_1_withCtrl_peak_246	TRUE	4.55464	43.31903	An_ecoA_20h_HA_1_withCtrl_peak_191	TRUE	4.02195	11.66334	An_rpdA_20h_HA_1_withCtrl_peak_348	TRUE	6.36267	78.35378
ChrIII_A_nidulans_FGSC_A4	2107270	2107793	peak_region_368	An_kdmB_20h_HA_1_withCtrl_peak_251	TRUE	3.54658	10.81018	An_sntB_20h_HA_1_withCtrl_peak_247	TRUE	2.11812	7.84366	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_349	TRUE	2.21742	9.92376
ChrIII_A_nidulans_FGSC_A4	2108195	2108724	peak_region_369	An_kdmB_20h_HA_1_withCtrl_peak_252	TRUE	2.52998	5.15814	An_sntB_20h_HA_1_withCtrl_peak_248	TRUE	3.07322	16.95782	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_350	TRUE	2.78502	15.05954
ChrIII_A_nidulans_FGSC_A4	2114888	2115220	peak_region_370	An_kdmB_20h_HA_1_withCtrl_peak_253	TRUE	3.56279	11.83951	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_351	TRUE	2.33656	13.65404
ChrIII_A_nidulans_FGSC_A4	2117191	2117551	peak_region_371	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_352	TRUE	2.27235	9.47332
ChrIII_A_nidulans_FGSC_A4	2133384	2133877	peak_region_372	An_kdmB_20h_HA_1_withCtrl_peak_254	TRUE	2.13403	4.59352	An_sntB_20h_HA_1_withCtrl_peak_249	TRUE	1.75965	6.71481	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_353	TRUE	2.38818	15.27593
ChrIII_A_nidulans_FGSC_A4	2139476	2139787	peak_region_373	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_250	TRUE	1.88199	4.34975	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	2140939	2141876	peak_region_374	An_kdmB_20h_HA_1_withCtrl_peak_255	TRUE	3.87619	10.65454	An_sntB_20h_HA_1_withCtrl_peak_251	TRUE	1.73441	4.373	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_354	TRUE	2.59626	14.77119
ChrIII_A_nidulans_FGSC_A4	2140939	2141876	peak_region_374	An_kdmB_20h_HA_1_withCtrl_peak_256	TRUE	3.03598	7.68173	An_sntB_20h_HA_1_withCtrl_peak_251	TRUE	1.73441	4.373	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_354	TRUE	2.59626	14.77119
ChrIII_A_nidulans_FGSC_A4	2151033	2151440	peak_region_375	An_kdmB_20h_HA_1_withCtrl_peak_257	TRUE	2.39929	4.73992	An_sntB_20h_HA_1_withCtrl_peak_252	TRUE	1.85059	6.23285	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_355	TRUE	2.23745	9.96
ChrIII_A_nidulans_FGSC_A4	2153866	2154528	peak_region_376	An_kdmB_20h_HA_1_withCtrl_peak_258	TRUE	3.44806	10.21146	An_sntB_20h_HA_1_withCtrl_peak_253	TRUE	3.2252	26.46529	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_356	TRUE	3.15584	24.91059
ChrIII_A_nidulans_FGSC_A4	2156304	2156521	peak_region_377	An_kdmB_20h_HA_1_withCtrl_peak_259	TRUE	2.19017	3.94711	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	2158973	2159619	peak_region_378	An_kdmB_20h_HA_1_withCtrl_peak_260	TRUE	4.36938	15.5164	An_sntB_20h_HA_1_withCtrl_peak_254	TRUE	2.95175	18.57144	An_ecoA_20h_HA_1_withCtrl_peak_192	TRUE	3.44052	9.02543	An_rpdA_20h_HA_1_withCtrl_peak_357	TRUE	2.96381	19.14099
ChrIII_A_nidulans_FGSC_A4	2164896	2165290	peak_region_379	An_kdmB_20h_HA_1_withCtrl_peak_261	TRUE	3.77867	12.95567	An_sntB_20h_HA_1_withCtrl_peak_255	TRUE	2.08428	8.86671	An_ecoA_20h_HA_1_withCtrl_peak_193	TRUE	3.18334	8.80625	An_rpdA_20h_HA_1_withCtrl_peak_358	TRUE	2.91837	21.02378
ChrIII_A_nidulans_FGSC_A4	2167498	2167771	peak_region_380	An_kdmB_20h_HA_1_withCtrl_peak_262	TRUE	2.25948	3.34876	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	2170326	2170781	peak_region_381	An_kdmB_20h_HA_1_withCtrl_peak_263	TRUE	3.00463	6.61509	An_sntB_20h_HA_1_withCtrl_peak_256	TRUE	1.94334	5.68414	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_359	TRUE	2.74413	15.44213
ChrIII_A_nidulans_FGSC_A4	2172207	2172616	peak_region_382	An_kdmB_20h_HA_1_withCtrl_peak_264	TRUE	4.80329	16.74945	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_194	TRUE	3.61742	8.84817	An_rpdA_20h_HA_1_withCtrl_peak_360	TRUE	4.36962	37.13144
ChrIII_A_nidulans_FGSC_A4	2173101	2173356	peak_region_383	An_kdmB_20h_HA_1_withCtrl_peak_265	TRUE	2.4629	4.94438	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	2173546	2174199	peak_region_384	An_kdmB_20h_HA_1_withCtrl_peak_266	TRUE	4.65647	16.23813	An_sntB_20h_HA_1_withCtrl_peak_257	TRUE	2.39783	10.32037	An_ecoA_20h_HA_1_withCtrl_peak_195	TRUE	4.13599	12.60443	An_rpdA_20h_HA_1_withCtrl_peak_361	TRUE	3.22395	22.04723
ChrIII_A_nidulans_FGSC_A4	2175553	2175988	peak_region_385	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_258	TRUE	2.18644	8.37461	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_362	TRUE	2.84751	17.13313
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_267	TRUE	3.59467	14.66329	An_sntB_20h_HA_1_withCtrl_peak_259	TRUE	2.20863	12.45813	An_ecoA_20h_HA_1_withCtrl_peak_196	TRUE	2.77053	7.09312	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_267	TRUE	3.59467	14.66329	An_sntB_20h_HA_1_withCtrl_peak_259	TRUE	2.20863	12.45813	An_ecoA_20h_HA_1_withCtrl_peak_197	TRUE	3.15536	11.58551	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_267	TRUE	3.59467	14.66329	An_sntB_20h_HA_1_withCtrl_peak_260	TRUE	2.34517	18.59929	An_ecoA_20h_HA_1_withCtrl_peak_196	TRUE	2.77053	7.09312	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_267	TRUE	3.59467	14.66329	An_sntB_20h_HA_1_withCtrl_peak_260	TRUE	2.34517	18.59929	An_ecoA_20h_HA_1_withCtrl_peak_197	TRUE	3.15536	11.58551	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_268	TRUE	4.21436	23.21233	An_sntB_20h_HA_1_withCtrl_peak_259	TRUE	2.20863	12.45813	An_ecoA_20h_HA_1_withCtrl_peak_196	TRUE	2.77053	7.09312	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_268	TRUE	4.21436	23.21233	An_sntB_20h_HA_1_withCtrl_peak_259	TRUE	2.20863	12.45813	An_ecoA_20h_HA_1_withCtrl_peak_197	TRUE	3.15536	11.58551	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_268	TRUE	4.21436	23.21233	An_sntB_20h_HA_1_withCtrl_peak_260	TRUE	2.34517	18.59929	An_ecoA_20h_HA_1_withCtrl_peak_196	TRUE	2.77053	7.09312	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2177752	2179594	peak_region_386	An_kdmB_20h_HA_1_withCtrl_peak_268	TRUE	4.21436	23.21233	An_sntB_20h_HA_1_withCtrl_peak_260	TRUE	2.34517	18.59929	An_ecoA_20h_HA_1_withCtrl_peak_197	TRUE	3.15536	11.58551	An_rpdA_20h_HA_1_withCtrl_peak_363	TRUE	3.54236	46.70679
ChrIII_A_nidulans_FGSC_A4	2179733	2180225	peak_region_387	An_kdmB_20h_HA_1_withCtrl_peak_269	TRUE	3.89798	12.0738	An_sntB_20h_HA_1_withCtrl_peak_261	TRUE	1.77271	4.36823	An_ecoA_20h_HA_1_withCtrl_peak_198	TRUE	3.39491	9.10555	An_rpdA_20h_HA_1_withCtrl_peak_364	TRUE	2.63561	13.94908
ChrIII_A_nidulans_FGSC_A4	2180320	2180665	peak_region_388	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_262	TRUE	1.8643	5.65462	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_365	TRUE	2.11336	7.84366
ChrIII_A_nidulans_FGSC_A4	2183528	2184055	peak_region_389	An_kdmB_20h_HA_1_withCtrl_peak_270	TRUE	3.24626	9.24751	An_sntB_20h_HA_1_withCtrl_peak_263	TRUE	2.74932	17.3952	An_ecoA_20h_HA_1_withCtrl_peak_199	TRUE	2.68112	5.79309	An_rpdA_20h_HA_1_withCtrl_peak_366	TRUE	3.24402	26.34579
ChrIII_A_nidulans_FGSC_A4	2197636	2198398	peak_region_390	An_kdmB_20h_HA_1_withCtrl_peak_271	TRUE	3.46154	10.72785	An_sntB_20h_HA_1_withCtrl_peak_264	TRUE	1.57065	3.34612	An_ecoA_20h_HA_1_withCtrl_peak_200	TRUE	2.4232	4.54868	An_rpdA_20h_HA_1_withCtrl_peak_367	TRUE	2.81701	18.47387
ChrIII_A_nidulans_FGSC_A4	2200061	2200293	peak_region_391	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_368	TRUE	2.43522	10.01983
ChrIII_A_nidulans_FGSC_A4	2201744	2202080	peak_region_392	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_265	TRUE	1.8098	4.05557	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_369	TRUE	1.85294	4.34975
ChrIII_A_nidulans_FGSC_A4	2202996	2203313	peak_region_393	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_370	TRUE	2.46997	10.42844
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_272	TRUE	8.41995	53.56625	An_sntB_20h_HA_1_withCtrl_peak_266	TRUE	4.50741	59.04066	An_ecoA_20h_HA_1_withCtrl_peak_201	TRUE	4.34412	20.31428	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_272	TRUE	8.41995	53.56625	An_sntB_20h_HA_1_withCtrl_peak_266	TRUE	4.50741	59.04066	An_ecoA_20h_HA_1_withCtrl_peak_202	TRUE	3.71528	12.70208	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_272	TRUE	8.41995	53.56625	An_sntB_20h_HA_1_withCtrl_peak_267	TRUE	3.44487	30.77157	An_ecoA_20h_HA_1_withCtrl_peak_201	TRUE	4.34412	20.31428	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_272	TRUE	8.41995	53.56625	An_sntB_20h_HA_1_withCtrl_peak_267	TRUE	3.44487	30.77157	An_ecoA_20h_HA_1_withCtrl_peak_202	TRUE	3.71528	12.70208	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_273	TRUE	5.5858	25.5825	An_sntB_20h_HA_1_withCtrl_peak_266	TRUE	4.50741	59.04066	An_ecoA_20h_HA_1_withCtrl_peak_201	TRUE	4.34412	20.31428	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_273	TRUE	5.5858	25.5825	An_sntB_20h_HA_1_withCtrl_peak_266	TRUE	4.50741	59.04066	An_ecoA_20h_HA_1_withCtrl_peak_202	TRUE	3.71528	12.70208	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_273	TRUE	5.5858	25.5825	An_sntB_20h_HA_1_withCtrl_peak_267	TRUE	3.44487	30.77157	An_ecoA_20h_HA_1_withCtrl_peak_201	TRUE	4.34412	20.31428	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2206280	2209718	peak_region_394	An_kdmB_20h_HA_1_withCtrl_peak_273	TRUE	5.5858	25.5825	An_sntB_20h_HA_1_withCtrl_peak_267	TRUE	3.44487	30.77157	An_ecoA_20h_HA_1_withCtrl_peak_202	TRUE	3.71528	12.70208	An_rpdA_20h_HA_1_withCtrl_peak_371	TRUE	5.63209	89.46452
ChrIII_A_nidulans_FGSC_A4	2209921	2210172	peak_region_395	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_268	TRUE	1.93249	5.16681	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	2217450	2218106	peak_region_396	An_kdmB_20h_HA_1_withCtrl_peak_274	TRUE	2.02399	3.0439	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_372	TRUE	2.23745	9.96
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_269	TRUE	6.01054	111.12008	An_ecoA_20h_HA_1_withCtrl_peak_203	TRUE	4.54622	18.41405	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_269	TRUE	6.01054	111.12008	An_ecoA_20h_HA_1_withCtrl_peak_204	TRUE	3.63063	12.35957	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_269	TRUE	6.01054	111.12008	An_ecoA_20h_HA_1_withCtrl_peak_205	TRUE	4.00355	12.99898	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_270	TRUE	2.79467	17.90525	An_ecoA_20h_HA_1_withCtrl_peak_203	TRUE	4.54622	18.41405	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_270	TRUE	2.79467	17.90525	An_ecoA_20h_HA_1_withCtrl_peak_204	TRUE	3.63063	12.35957	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2219310	2222343	peak_region_397	An_kdmB_20h_HA_1_withCtrl_peak_275	TRUE	10.46318	93.4837	An_sntB_20h_HA_1_withCtrl_peak_270	TRUE	2.79467	17.90525	An_ecoA_20h_HA_1_withCtrl_peak_205	TRUE	4.00355	12.99898	An_rpdA_20h_HA_1_withCtrl_peak_373	TRUE	6.32988	110.73203
ChrIII_A_nidulans_FGSC_A4	2223050	2224672	peak_region_398	An_kdmB_20h_HA_1_withCtrl_peak_276	TRUE	5.62022	22.96807	An_sntB_20h_HA_1_withCtrl_peak_271	TRUE	5.47346	64.39223	An_ecoA_20h_HA_1_withCtrl_peak_206	TRUE	3.51097	9.25133	An_rpdA_20h_HA_1_withCtrl_peak_374	TRUE	3.80905	37.12492
ChrIII_A_nidulans_FGSC_A4	2226379	2227022	peak_region_399	An_kdmB_20h_HA_1_withCtrl_peak_277	TRUE	2.38502	4.17306	An_sntB_20h_HA_1_withCtrl_peak_272	TRUE	2.04339	5.9596	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_375	TRUE	2.08121	6.15757
ChrIII_A_nidulans_FGSC_A4	2227555	2227995	peak_region_400	An_kdmB_20h_HA_1_withCtrl_peak_278	TRUE	3.40718	8.91771	An_sntB_20h_HA_1_withCtrl_peak_273	TRUE	1.68116	3.86163	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_376	TRUE	2.61806	14.64127
ChrIII_A_nidulans_FGSC_A4	2236493	2236744	peak_region_401	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_377	TRUE	2.09576	6.47364
ChrIII_A_nidulans_FGSC_A4	2237064	2238683	peak_region_402	An_kdmB_20h_HA_1_withCtrl_peak_279	TRUE	3.59755	10.50684	An_sntB_20h_HA_1_withCtrl_peak_274	TRUE	1.50315	2.92045	An_ecoA_20h_HA_1_withCtrl_peak_207	TRUE	2.9239	6.7424	An_rpdA_20h_HA_1_withCtrl_peak_378	TRUE	3.09111	21.43714
ChrIII_A_nidulans_FGSC_A4	2237064	2238683	peak_region_402	An_kdmB_20h_HA_1_withCtrl_peak_279	TRUE	3.59755	10.50684	An_sntB_20h_HA_1_withCtrl_peak_274	TRUE	1.50315	2.92045	An_ecoA_20h_HA_1_withCtrl_peak_208	TRUE	2.54752	4.91986	An_rpdA_20h_HA_1_withCtrl_peak_378	TRUE	3.09111	21.43714
ChrIII_A_nidulans_FGSC_A4	2243972	2244726	peak_region_403	An_kdmB_20h_HA_1_withCtrl_peak_280	TRUE	2.39929	4.73992	An_sntB_20h_HA_1_withCtrl_peak_275	TRUE	2.61309	14.64127	An_ecoA_20h_HA_1_withCtrl_peak_209	TRUE	2.41091	4.64454	An_rpdA_20h_HA_1_withCtrl_peak_379	TRUE	1.59456	3.85937
ChrIII_A_nidulans_FGSC_A4	2248315	2248636	peak_region_404	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_380	TRUE	2.24833	8.22785
ChrIII_A_nidulans_FGSC_A4	2249500	2253641	peak_region_405	An_kdmB_20h_HA_1_withCtrl_peak_281	TRUE	4.86231	19.01238	An_sntB_20h_HA_1_withCtrl_peak_276	TRUE	4.67178	51.73058	An_ecoA_20h_HA_1_withCtrl_peak_210	TRUE	4.26046	14.50836	An_rpdA_20h_HA_1_withCtrl_peak_381	TRUE	5.14079	65.12325
ChrIII_A_nidulans_FGSC_A4	2249500	2253641	peak_region_405	An_kdmB_20h_HA_1_withCtrl_peak_281	TRUE	4.86231	19.01238	An_sntB_20h_HA_1_withCtrl_peak_276	TRUE	4.67178	51.73058	An_ecoA_20h_HA_1_withCtrl_peak_211	TRUE	3.3127	9.49083	An_rpdA_20h_HA_1_withCtrl_peak_381	TRUE	5.14079	65.12325
ChrIII_A_nidulans_FGSC_A4	2249500	2253641	peak_region_405	An_kdmB_20h_HA_1_withCtrl_peak_282	TRUE	5.09968	24.58961	An_sntB_20h_HA_1_withCtrl_peak_276	TRUE	4.67178	51.73058	An_ecoA_20h_HA_1_withCtrl_peak_210	TRUE	4.26046	14.50836	An_rpdA_20h_HA_1_withCtrl_peak_381	TRUE	5.14079	65.12325
ChrIII_A_nidulans_FGSC_A4	2249500	2253641	peak_region_405	An_kdmB_20h_HA_1_withCtrl_peak_282	TRUE	5.09968	24.58961	An_sntB_20h_HA_1_withCtrl_peak_276	TRUE	4.67178	51.73058	An_ecoA_20h_HA_1_withCtrl_peak_211	TRUE	3.3127	9.49083	An_rpdA_20h_HA_1_withCtrl_peak_381	TRUE	5.14079	65.12325
ChrIII_A_nidulans_FGSC_A4	2253696	2254676	peak_region_406	An_kdmB_20h_HA_1_withCtrl_peak_283	TRUE	4.43606	13.57744	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_382	TRUE	2.46997	10.42844
ChrIII_A_nidulans_FGSC_A4	2255017	2255604	peak_region_407	An_kdmB_20h_HA_1_withCtrl_peak_284	TRUE	8.92535	57.52267	An_sntB_20h_HA_1_withCtrl_peak_277	TRUE	2.66634	15.07844	An_ecoA_20h_HA_1_withCtrl_peak_212	TRUE	3.46536	9.57297	An_rpdA_20h_HA_1_withCtrl_peak_383	TRUE	3.92616	37.30744
ChrIII_A_nidulans_FGSC_A4	2259715	2259930	peak_region_408	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_384	TRUE	1.70192	3.38173
ChrIII_A_nidulans_FGSC_A4	2263648	2264148	peak_region_409	An_kdmB_20h_HA_1_withCtrl_peak_285	TRUE	7.27786	30.00523	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_385	TRUE	3.60599	24.24361
ChrIII_A_nidulans_FGSC_A4	2267731	2268092	peak_region_410	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_386	TRUE	2.78018	13.24105
ChrIII_A_nidulans_FGSC_A4	2272404	2273195	peak_region_411	An_kdmB_20h_HA_1_withCtrl_peak_286	TRUE	4.25131	12.68488	An_sntB_20h_HA_1_withCtrl_peak_278	TRUE	2.2638	8.61263	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_387	TRUE	3.05206	18.34719
ChrIII_A_nidulans_FGSC_A4	2281801	2282267	peak_region_412	An_kdmB_20h_HA_1_withCtrl_peak_287	TRUE	3.21089	8.27265	An_sntB_20h_HA_1_withCtrl_peak_279	TRUE	2.2977	11.02852	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_388	TRUE	3.40688	29.12209
ChrIII_A_nidulans_FGSC_A4	2282698	2284225	peak_region_413	An_kdmB_20h_HA_1_withCtrl_peak_288	TRUE	7.30058	43.26868	An_sntB_20h_HA_1_withCtrl_peak_280	TRUE	3.62545	35.69049	An_ecoA_20h_HA_1_withCtrl_peak_213	TRUE	2.5663299999999998	5.5707700000000004	An_rpdA_20h_HA_1_withCtrl_peak_389	TRUE	4.24685	50.00728
ChrIII_A_nidulans_FGSC_A4	2282698	2284225	peak_region_413	An_kdmB_20h_HA_1_withCtrl_peak_288	TRUE	7.30058	43.26868	An_sntB_20h_HA_1_withCtrl_peak_280	TRUE	3.62545	35.69049	An_ecoA_20h_HA_1_withCtrl_peak_214	TRUE	2.06687	3.74305	An_rpdA_20h_HA_1_withCtrl_peak_389	TRUE	4.24685	50.00728
ChrIII_A_nidulans_FGSC_A4	2282698	2284225	peak_region_413	An_kdmB_20h_HA_1_withCtrl_peak_288	TRUE	7.30058	43.26868	An_sntB_20h_HA_1_withCtrl_peak_280	TRUE	3.62545	35.69049	An_ecoA_20h_HA_1_withCtrl_peak_215	TRUE	3.24756	9.25229	An_rpdA_20h_HA_1_withCtrl_peak_389	TRUE	4.24685	50.00728
